,,group,ids,moe,percent
b05006_foreign_born_place_of_birth_acs_m,neurmp,,"001, 003",TRUE,TRUE
b05006_foreign_born_place_of_birth_acs_m,uk_eurp,,"001, 004",FALSE,TRUE
b05006_foreign_born_place_of_birth_acs_m,uk_eurmp,,"001, 004",TRUE,TRUE
b05006_foreign_born_place_of_birth_acs_m,uk_eur1p,,"001, 005",FALSE,TRUE
b05006_foreign_born_place_of_birth_acs_m,uk_eur1mp,,"001, 005",TRUE,TRUE
b05006_foreign_born_place_of_birth_acs_m,uk_engp,,"001, 006",FALSE,TRUE
b05006_foreign_born_place_of_birth_acs_m,uk_engmp,,"001, 006",TRUE,TRUE
b05006_foreign_born_place_of_birth_acs_m,uk_scotp,,"001, 007",FALSE,TRUE
b05006_foreign_born_place_of_birth_acs_m,uk_scotmp,,"001, 007",TRUE,TRUE
b05006_foreign_born_place_of_birth_acs_m,neur_irlp,,"008, 001",FALSE,TRUE
b05006_foreign_born_place_of_birth_acs_m,neur_irlmp,,"008, 001",TRUE,TRUE
b05006_foreign_born_place_of_birth_acs_m,neur_denp,,"001, 009",FALSE,TRUE
b05006_foreign_born_place_of_birth_acs_m,neur_denmp,,"001, 009",TRUE,TRUE
b05006_foreign_born_place_of_birth_acs_m,neur_norp,,"001, 010",FALSE,TRUE
b05006_foreign_born_place_of_birth_acs_m,neur_normp,,"001, 010",TRUE,TRUE
b05006_foreign_born_place_of_birth_acs_m,neur_swdp,,"001, 011",FALSE,TRUE
b05006_foreign_born_place_of_birth_acs_m,neur_swdmp,,"001, 011",TRUE,TRUE
b05006_foreign_born_place_of_birth_acs_m,neur_othp,,"001, 012",FALSE,TRUE
b05006_foreign_born_place_of_birth_acs_m,neur_othmp,,"001, 012",TRUE,TRUE
b05006_foreign_born_place_of_birth_acs_m,weurp,,"001, 013",FALSE,TRUE
b05006_foreign_born_place_of_birth_acs_m,weurmp,,"001, 013",TRUE,TRUE
b05006_foreign_born_place_of_birth_acs_m,weur_ausp,,"001, 014",FALSE,TRUE
b05006_foreign_born_place_of_birth_acs_m,weur_ausmp,,"001, 014",TRUE,TRUE
b05006_foreign_born_place_of_birth_acs_m,weur_blgp,,"001, 015",FALSE,TRUE
b05006_foreign_born_place_of_birth_acs_m,weur_blgmp,,"001, 015",TRUE,TRUE
b05006_foreign_born_place_of_birth_acs_m,weur_frnp,,"001, 016",FALSE,TRUE
b05006_foreign_born_place_of_birth_acs_m,weur_frnmp,,"001, 016",TRUE,TRUE
b05006_foreign_born_place_of_birth_acs_m,weur_grmp,,"001, 017",TRUE,TRUE
b05006_foreign_born_place_of_birth_acs_m,weur_grmmp,,"001, 017",TRUE,TRUE
b05006_foreign_born_place_of_birth_acs_m,weur_nthp,,"001, 018",FALSE,TRUE
b05006_foreign_born_place_of_birth_acs_m,weur_nthmp,,"001, 018",TRUE,TRUE
b05006_foreign_born_place_of_birth_acs_m,weur_swzp,,"001, 019",FALSE,TRUE
b05006_foreign_born_place_of_birth_acs_m,weur_swzmp,,"001, 019",TRUE,TRUE
b05006_foreign_born_place_of_birth_acs_m,weur_othp,,"001, 020",FALSE,TRUE
b05006_foreign_born_place_of_birth_acs_m,weur_othmp,,"001, 020",TRUE,TRUE
b05006_foreign_born_place_of_birth_acs_m,seurp,,"021, 001",FALSE,TRUE
b05006_foreign_born_place_of_birth_acs_m,seurmp,,"021, 001",TRUE,TRUE
b05006_foreign_born_place_of_birth_acs_m,seur_grcp,,"001, 022",FALSE,TRUE
b05006_foreign_born_place_of_birth_acs_m,seur_grcmp,,"001, 022",TRUE,TRUE
b05006_foreign_born_place_of_birth_acs_m,seur_itlp,,"001, 023",FALSE,TRUE
b05006_foreign_born_place_of_birth_acs_m,seur_itlmp,,"001, 023",TRUE,TRUE
b05006_foreign_born_place_of_birth_acs_m,seur_prtp,,"001, 024",FALSE,TRUE
b05006_foreign_born_place_of_birth_acs_m,seur_prtmp,,"001, 024",TRUE,TRUE
b05006_foreign_born_place_of_birth_acs_m,azislp,,"001, 025",FALSE,TRUE
b05006_foreign_born_place_of_birth_acs_m,azislmp,,"001, 025",TRUE,TRUE
b05006_foreign_born_place_of_birth_acs_m,seur_spnp,,"001, 026",FALSE,TRUE
b05006_foreign_born_place_of_birth_acs_m,seur_spnmp,,"001, 026",TRUE,TRUE
b05006_foreign_born_place_of_birth_acs_m,seur_othp,,"027, 001",FALSE,TRUE
b05006_foreign_born_place_of_birth_acs_m,seur_othmp,,"027, 001",TRUE,TRUE
b05006_foreign_born_place_of_birth_acs_m,eeurp,,"028, 001",FALSE,TRUE
b05006_foreign_born_place_of_birth_acs_m,eeurmp,,"028, 001",TRUE,TRUE
b05006_foreign_born_place_of_birth_acs_m,eeur_albp,,"001, 029",FALSE,TRUE
b05006_foreign_born_place_of_birth_acs_m,eeur_albmp,,"001, 029",TRUE,TRUE
b05006_foreign_born_place_of_birth_acs_m,eeur_blrp,,"030, 001",FALSE,TRUE
b05006_foreign_born_place_of_birth_acs_m,eeur_blrmp,,"030, 001",TRUE,TRUE
b05006_foreign_born_place_of_birth_acs_m,eeur_bulp,,"001, 031",FALSE,TRUE
b05006_foreign_born_place_of_birth_acs_m,eeur_bulmp,,"001, 031",TRUE,TRUE
b05006_foreign_born_place_of_birth_acs_m,eeur_crop,,"001, 032",FALSE,TRUE
b05006_foreign_born_place_of_birth_acs_m,eeur_cromp,,"001, 032",TRUE,TRUE
b05006_foreign_born_place_of_birth_acs_m,eeur_czep,,"033, 001",FALSE,TRUE
b05006_foreign_born_place_of_birth_acs_m,eeur_czemp,,"033, 001",TRUE,TRUE
b05006_foreign_born_place_of_birth_acs_m,eeur_hngp,,"001, 034",FALSE,TRUE
b05006_foreign_born_place_of_birth_acs_m,eeur_hngmp,,"001, 034",TRUE,TRUE
b05006_foreign_born_place_of_birth_acs_m,eeur_ltvp,,"001, 035",FALSE,TRUE
b05006_foreign_born_place_of_birth_acs_m,eeur_ltvmp,,"001, 035",TRUE,TRUE
b05006_foreign_born_place_of_birth_acs_m,eeur_lthp,,"001, 036",FALSE,TRUE
b05006_foreign_born_place_of_birth_acs_m,eeur_lthmp,,"001, 036",TRUE,TRUE
b05006_foreign_born_place_of_birth_acs_m,eeur_macp,,"001, 037",FALSE,TRUE
b05006_foreign_born_place_of_birth_acs_m,eeur_macmp,,"001, 037",TRUE,TRUE
b05006_foreign_born_place_of_birth_acs_m,eeur_mldp,,"038, 001",FALSE,TRUE
b05006_foreign_born_place_of_birth_acs_m,eeur_mldmp,,"038, 001",TRUE,TRUE
b05006_foreign_born_place_of_birth_acs_m,eeur_polp,,"001, 039",FALSE,TRUE
b05006_foreign_born_place_of_birth_acs_m,eeur_polmp,,"001, 039",TRUE,TRUE
b05006_foreign_born_place_of_birth_acs_m,eeur_romp,,"040, 001",TRUE,TRUE
b05006_foreign_born_place_of_birth_acs_m,eeur_rommp,,"040, 001",TRUE,TRUE
b05006_foreign_born_place_of_birth_acs_m,eeur_rusp,,"001, 041",FALSE,TRUE
b05006_foreign_born_place_of_birth_acs_m,eeur_rusmp,,"001, 041",TRUE,TRUE
b05006_foreign_born_place_of_birth_acs_m,eeur_ukrp,,"042, 001",FALSE,TRUE
b05006_foreign_born_place_of_birth_acs_m,eeur_ukrmp,,"042, 001",TRUE,TRUE
b05006_foreign_born_place_of_birth_acs_m,eeur_bhp,,"001, 043",FALSE,TRUE
b05006_foreign_born_place_of_birth_acs_m,eeur_bhmp,,"001, 043",TRUE,TRUE
b05006_foreign_born_place_of_birth_acs_m,eeur_serp,,"001, 044",FALSE,TRUE
b05006_foreign_born_place_of_birth_acs_m,eeur_sermp,,"001, 044",TRUE,TRUE
b05006_foreign_born_place_of_birth_acs_m,eeur_othp,,"001, 045",FALSE,TRUE
b05006_foreign_born_place_of_birth_acs_m,eeur_othmp,,"001, 045",TRUE,TRUE
b05006_foreign_born_place_of_birth_acs_m,eur_necp,,"001, 046",FALSE,TRUE
b05006_foreign_born_place_of_birth_acs_m,eur_necmp,,"001, 046",TRUE,TRUE
b05006_foreign_born_place_of_birth_acs_m,asiap,,"001, 047",FALSE,TRUE
b05006_foreign_born_place_of_birth_acs_m,asiamp,,"001, 047",TRUE,TRUE
b05006_foreign_born_place_of_birth_acs_m,e_asiap,,"001, 048",FALSE,TRUE
b05006_foreign_born_place_of_birth_acs_m,e_asiamp,,"001, 048",TRUE,TRUE
b05006_foreign_born_place_of_birth_acs_m,ea_chinap,,"001, 049",FALSE,TRUE
b05006_foreign_born_place_of_birth_acs_m,ea_chinamp,,"001, 049",TRUE,TRUE
b05006_foreign_born_place_of_birth_acs_m,ea_chna1p,,"001, 050",FALSE,TRUE
b05006_foreign_born_place_of_birth_acs_m,ea_chna1mp,,"001, 050",TRUE,TRUE
b05006_foreign_born_place_of_birth_acs_m,ea_hkp,,"001, 051",FALSE,TRUE
b05006_foreign_born_place_of_birth_acs_m,ea_hkmp,,"001, 051",TRUE,TRUE
b05006_foreign_born_place_of_birth_acs_m,ea_taiwp,,"001, 052",FALSE,TRUE
b05006_foreign_born_place_of_birth_acs_m,ea_taiwmp,,"001, 052",TRUE,TRUE
b05006_foreign_born_place_of_birth_acs_m,ea_japanp,,"001, 053",FALSE,TRUE
b05006_foreign_born_place_of_birth_acs_m,ea_japanmp,,"001, 053",TRUE,TRUE
b05006_foreign_born_place_of_birth_acs_m,ea_koreap,,"001, 054",FALSE,TRUE
b05006_foreign_born_place_of_birth_acs_m,ea_koreamp,,"001, 054",TRUE,TRUE
b05006_foreign_born_place_of_birth_acs_m,ea_othp,,"001, 055",FALSE,TRUE
b05006_foreign_born_place_of_birth_acs_m,ea_othmp,,"001, 055",TRUE,TRUE
b05006_foreign_born_place_of_birth_acs_m,sc_asiap,,"001, 056",FALSE,TRUE
b05006_foreign_born_place_of_birth_acs_m,sc_asiamp,,"001, 056",TRUE,TRUE
b05006_foreign_born_place_of_birth_acs_m,sca_afgp,,"057, 001",FALSE,TRUE
b05006_foreign_born_place_of_birth_acs_m,sca_afgmp,,"057, 001",TRUE,TRUE
b05006_foreign_born_place_of_birth_acs_m,sca_bngp,,"058, 001",FALSE,TRUE
b05006_foreign_born_place_of_birth_acs_m,sca_bngmp,,"058, 001",TRUE,TRUE
b05006_foreign_born_place_of_birth_acs_m,sca_indp,,"059, 001",FALSE,TRUE
b05006_foreign_born_place_of_birth_acs_m,sca_indmp,,"059, 001",TRUE,TRUE
b05006_foreign_born_place_of_birth_acs_m,sca_iranp,,"001, 060",FALSE,TRUE
b05006_foreign_born_place_of_birth_acs_m,sca_iranmp,,"001, 060",TRUE,TRUE
b05006_foreign_born_place_of_birth_acs_m,sca_kazp,,"001, 061",FALSE,TRUE
b05006_foreign_born_place_of_birth_acs_m,sca_kazmp,,"001, 061",TRUE,TRUE
b05006_foreign_born_place_of_birth_acs_m,sca_nepp,,"001, 062",FALSE,TRUE
b05006_foreign_born_place_of_birth_acs_m,sca_nepmp,,"001, 062",TRUE,TRUE
b05006_foreign_born_place_of_birth_acs_m,sca_pakp,,"001, 063",FALSE,TRUE
b05006_foreign_born_place_of_birth_acs_m,sca_pakmp,,"001, 063",TRUE,TRUE
b05006_foreign_born_place_of_birth_acs_m,sca_srilp,,"001, 064",FALSE,TRUE
b05006_foreign_born_place_of_birth_acs_m,sca_srilmp,,"001, 064",TRUE,TRUE
b05006_foreign_born_place_of_birth_acs_m,sca_uzbp,,"001, 065",FALSE,TRUE
b05006_foreign_born_place_of_birth_acs_m,sca_uzbmp,,"001, 065",TRUE,TRUE
b05006_foreign_born_place_of_birth_acs_m,sca_othp,,"066, 001",FALSE,TRUE
b05006_foreign_born_place_of_birth_acs_m,sca_othmp,,"066, 001",TRUE,TRUE
b05006_foreign_born_place_of_birth_acs_m,se_asiap,,"001, 067",FALSE,TRUE
b05006_foreign_born_place_of_birth_acs_m,se_asiamp,,"001, 067",TRUE,TRUE
b05006_foreign_born_place_of_birth_acs_m,sea_cambp,,"068, 001",FALSE,TRUE
b05006_foreign_born_place_of_birth_acs_m,sea_cambmp,,"068, 001",TRUE,TRUE
b05006_foreign_born_place_of_birth_acs_m,sea_indp,,"001, 069",FALSE,TRUE
b05006_foreign_born_place_of_birth_acs_m,sea_indmp,,"001, 069",TRUE,TRUE
b05006_foreign_born_place_of_birth_acs_m,sea_laosp,,"001, 070",FALSE,TRUE
b05006_foreign_born_place_of_birth_acs_m,sea_laosmp,,"001, 070",TRUE,TRUE
b05006_foreign_born_place_of_birth_acs_m,sea_malp,,"001, 071",FALSE,TRUE
b05006_foreign_born_place_of_birth_acs_m,sea_malmp,,"001, 071",TRUE,TRUE
b05006_foreign_born_place_of_birth_acs_m,sea_burmp,,"072, 001",TRUE,TRUE
b05006_foreign_born_place_of_birth_acs_m,sea_burmmp,,"072, 001",TRUE,TRUE
b05006_foreign_born_place_of_birth_acs_m,sae_philp,,"001, 073",FALSE,TRUE
b05006_foreign_born_place_of_birth_acs_m,sae_philmp,,"001, 073",TRUE,TRUE
b05006_foreign_born_place_of_birth_acs_m,sea_singp,,"001, 074",FALSE,TRUE
b05006_foreign_born_place_of_birth_acs_m,sea_singmp,,"001, 074",TRUE,TRUE
b05006_foreign_born_place_of_birth_acs_m,sea_thaip,,"001, 075",FALSE,TRUE
b05006_foreign_born_place_of_birth_acs_m,sea_thaimp,,"001, 075",TRUE,TRUE
b05006_foreign_born_place_of_birth_acs_m,sea_vietp,,"001, 076",FALSE,TRUE
b05006_foreign_born_place_of_birth_acs_m,sea_vietmp,,"001, 076",TRUE,TRUE
b05006_foreign_born_place_of_birth_acs_m,sea_othp,,"077, 001",FALSE,TRUE
b05006_foreign_born_place_of_birth_acs_m,sea_othmp,,"077, 001",TRUE,TRUE
b05006_foreign_born_place_of_birth_acs_m,w_asiap,,"001, 078",FALSE,TRUE
b05006_foreign_born_place_of_birth_acs_m,w_asiamp,,"001, 078",TRUE,TRUE
b05006_foreign_born_place_of_birth_acs_m,wa_iraqp,,"079, 001",FALSE,TRUE
b05006_foreign_born_place_of_birth_acs_m,wa_iraqmp,,"079, 001",TRUE,TRUE
b05006_foreign_born_place_of_birth_acs_m,wa_israp,,"001, 080",FALSE,TRUE
b05006_foreign_born_place_of_birth_acs_m,wa_isramp,,"001, 080",TRUE,TRUE
b05006_foreign_born_place_of_birth_acs_m,wa_jordp,,"001, 081",FALSE,TRUE
b05006_foreign_born_place_of_birth_acs_m,wa_jordmp,,"001, 081",TRUE,TRUE
b05006_foreign_born_place_of_birth_acs_m,wa_kuwp,,"001, 082",FALSE,TRUE
b05006_foreign_born_place_of_birth_acs_m,wa_kuwmp,,"001, 082",TRUE,TRUE
b05006_foreign_born_place_of_birth_acs_m,wa_lebp,,"001, 083",FALSE,TRUE
b05006_foreign_born_place_of_birth_acs_m,wa_lebmp,,"001, 083",TRUE,TRUE
b05006_foreign_born_place_of_birth_acs_m,wa_sap,,"001, 084",FALSE,TRUE
b05006_foreign_born_place_of_birth_acs_m,wa_samp,,"001, 084",TRUE,TRUE
b05006_foreign_born_place_of_birth_acs_m,wa_syriap,,"001, 085",FALSE,TRUE
b05006_foreign_born_place_of_birth_acs_m,wa_syriamp,,"001, 085",TRUE,TRUE
b05006_foreign_born_place_of_birth_acs_m,wa_yemp,,"001, 086",TRUE,TRUE
b05006_foreign_born_place_of_birth_acs_m,wa_yemmp,,"001, 086",TRUE,TRUE
b05006_foreign_born_place_of_birth_acs_m,wa_turkp,,"001, 087",FALSE,TRUE
b05006_foreign_born_place_of_birth_acs_m,wa_turkmp,,"001, 087",TRUE,TRUE
b05006_foreign_born_place_of_birth_acs_m,wa_armp,,"001, 088",TRUE,TRUE
b05006_foreign_born_place_of_birth_acs_m,wa_armmp,,"001, 088",TRUE,TRUE
b05006_foreign_born_place_of_birth_acs_m,wa_othp,,"001, 089",FALSE,TRUE
b05006_foreign_born_place_of_birth_acs_m,wa_othmp,,"001, 089",TRUE,TRUE
b05006_foreign_born_place_of_birth_acs_m,asia_necp,,"090, 001",FALSE,TRUE
b05006_foreign_born_place_of_birth_acs_m,asia_necmp,,"090, 001",TRUE,TRUE
b05006_foreign_born_place_of_birth_acs_m,africap,,"001, 091",FALSE,TRUE
b05006_foreign_born_place_of_birth_acs_m,africamp,,"001, 091",TRUE,TRUE
b05006_foreign_born_place_of_birth_acs_m,e_africap,,"001, 092",FALSE,TRUE
b05006_foreign_born_place_of_birth_acs_m,e_africamp,,"001, 092",TRUE,TRUE
b05006_foreign_born_place_of_birth_acs_m,eaf_eritp,,"001, 093",FALSE,TRUE
b05006_foreign_born_place_of_birth_acs_m,eaf_eritmp,,"001, 093",TRUE,TRUE
b05006_foreign_born_place_of_birth_acs_m,eaf_ethp,,"001, 094",FALSE,TRUE
b05006_foreign_born_place_of_birth_acs_m,eaf_ethmp,,"001, 094",TRUE,TRUE
b05006_foreign_born_place_of_birth_acs_m,eaf_kenp,,"001, 095",FALSE,TRUE
b05006_foreign_born_place_of_birth_acs_m,eaf_kenmp,,"001, 095",TRUE,TRUE
b05006_foreign_born_place_of_birth_acs_m,eaf_othp,,"096, 001",FALSE,TRUE
b05006_foreign_born_place_of_birth_acs_m,eaf_othmp,,"096, 001",TRUE,TRUE
b05006_foreign_born_place_of_birth_acs_m,m_africap,,"001, 097",FALSE,TRUE
b05006_foreign_born_place_of_birth_acs_m,m_africamp,,"001, 097",TRUE,TRUE
b05006_foreign_born_place_of_birth_acs_m,maf_camp,,"001, 098",TRUE,TRUE
b05006_foreign_born_place_of_birth_acs_m,maf_cammp,,"001, 098",TRUE,TRUE
b05006_foreign_born_place_of_birth_acs_m,maf_othp,,"001, 099",FALSE,TRUE
b05006_foreign_born_place_of_birth_acs_m,maf_othmp,,"001, 099",TRUE,TRUE
b05006_foreign_born_place_of_birth_acs_m,n_africap,,"001, 100",FALSE,TRUE
b05006_foreign_born_place_of_birth_acs_m,n_africamp,,"001, 100",TRUE,TRUE
b05006_foreign_born_place_of_birth_acs_m,naf_egypp,,"001, 101",FALSE,TRUE
b05006_foreign_born_place_of_birth_acs_m,naf_egypmp,,"001, 101",TRUE,TRUE
b05006_foreign_born_place_of_birth_acs_m,naf_morop,,"102, 001",FALSE,TRUE
b05006_foreign_born_place_of_birth_acs_m,naf_moromp,,"102, 001",TRUE,TRUE
b05006_foreign_born_place_of_birth_acs_m,naf_sudnp,,"103, 001",FALSE,TRUE
b05006_foreign_born_place_of_birth_acs_m,naf_sudnmp,,"103, 001",TRUE,TRUE
b05006_foreign_born_place_of_birth_acs_m,naf_othp,,"001, 104",FALSE,TRUE
b05006_foreign_born_place_of_birth_acs_m,naf_othmp,,"001, 104",TRUE,TRUE
b05006_foreign_born_place_of_birth_acs_m,s_africap,,"001, 105",FALSE,TRUE
b05006_foreign_born_place_of_birth_acs_m,s_africamp,,"001, 105",TRUE,TRUE
b05006_foreign_born_place_of_birth_acs_m,saf_sap,,"001, 106",FALSE,TRUE
b05006_foreign_born_place_of_birth_acs_m,saf_samp,,"001, 106",TRUE,TRUE
b05006_foreign_born_place_of_birth_acs_m,saf_othp,,"001, 107",FALSE,TRUE
b05006_foreign_born_place_of_birth_acs_m,saf_othmp,,"001, 107",TRUE,TRUE
b05006_foreign_born_place_of_birth_acs_m,w_africap,,"001, 108",FALSE,TRUE
b05006_foreign_born_place_of_birth_acs_m,w_africamp,,"001, 108",TRUE,TRUE
b05006_foreign_born_place_of_birth_acs_m,waf_cvp,,"001, 109",FALSE,TRUE
b05006_foreign_born_place_of_birth_acs_m,waf_cvmp,,"001, 109",TRUE,TRUE
b05006_foreign_born_place_of_birth_acs_m,waf_ghanp,,"001, 110",FALSE,TRUE
b05006_foreign_born_place_of_birth_acs_m,waf_ghanmp,,"001, 110",TRUE,TRUE
b05006_foreign_born_place_of_birth_acs_m,waf_libp,,"001, 111",FALSE,TRUE
b05006_foreign_born_place_of_birth_acs_m,waf_libmp,,"001, 111",TRUE,TRUE
b05006_foreign_born_place_of_birth_acs_m,waf_nigp,,"112, 001",FALSE,TRUE
b05006_foreign_born_place_of_birth_acs_m,waf_nigmp,,"112, 001",TRUE,TRUE
b05006_foreign_born_place_of_birth_acs_m,waf_slp,,"001, 113",FALSE,TRUE
b05006_foreign_born_place_of_birth_acs_m,waf_slmp,,"001, 113",TRUE,TRUE
b05006_foreign_born_place_of_birth_acs_m,waf_othp,,"001, 114",FALSE,TRUE
b05006_foreign_born_place_of_birth_acs_m,waf_othmp,,"001, 114",TRUE,TRUE
b05006_foreign_born_place_of_birth_acs_m,afrcanecp,,"001, 115",FALSE,TRUE
b05006_foreign_born_place_of_birth_acs_m,afrcanecmp,,"001, 115",TRUE,TRUE
b05006_foreign_born_place_of_birth_acs_m,oceap,,"116, 001",FALSE,TRUE
b05006_foreign_born_place_of_birth_acs_m,oceamp,,"116, 001",TRUE,TRUE
b05006_foreign_born_place_of_birth_acs_m,oce_aunzp,,"117, 001",FALSE,TRUE
b05006_foreign_born_place_of_birth_acs_m,oce_aunzmp,,"117, 001",TRUE,TRUE
b05006_foreign_born_place_of_birth_acs_m,oce_aup,,"001, 118",FALSE,TRUE
b05006_foreign_born_place_of_birth_acs_m,oce_aump,,"001, 118",TRUE,TRUE
b05006_foreign_born_place_of_birth_acs_m,oce_othp,,"001, 119",FALSE,TRUE
b05006_foreign_born_place_of_birth_acs_m,oce_othmp,,"001, 119",TRUE,TRUE
b05006_foreign_born_place_of_birth_acs_m,oce_fijip,,"001, 120",FALSE,TRUE
b05006_foreign_born_place_of_birth_acs_m,oce_fijimp,,"001, 120",TRUE,TRUE
b05006_foreign_born_place_of_birth_acs_m,oce_necp,,"001, 121",FALSE,TRUE
b05006_foreign_born_place_of_birth_acs_m,oce_necmp,,"001, 121",TRUE,TRUE
b05006_foreign_born_place_of_birth_acs_m,americasp,,"001, 122",FALSE,TRUE
b05006_foreign_born_place_of_birth_acs_m,americasmp,,"001, 122",TRUE,TRUE
b05006_foreign_born_place_of_birth_acs_m,lat_amerp,,"001, 123",FALSE,TRUE
b05006_foreign_born_place_of_birth_acs_m,lat_amermp,,"001, 123",TRUE,TRUE
b05006_foreign_born_place_of_birth_acs_m,caribp,,"124, 001",FALSE,TRUE
b05006_foreign_born_place_of_birth_acs_m,caribmp,,"124, 001",TRUE,TRUE
b05006_foreign_born_place_of_birth_acs_m,crib_bahp,,"001, 125",FALSE,TRUE
b05006_foreign_born_place_of_birth_acs_m,crib_bahmp,,"001, 125",TRUE,TRUE
b05006_foreign_born_place_of_birth_acs_m,crib_brbp,,"126, 001",FALSE,TRUE
b05006_foreign_born_place_of_birth_acs_m,crib_brbmp,,"126, 001",TRUE,TRUE
b05006_foreign_born_place_of_birth_acs_m,cari_cubp,,"001, 127",FALSE,TRUE
b05006_foreign_born_place_of_birth_acs_m,cari_cubmp,,"001, 127",TRUE,TRUE
b05006_foreign_born_place_of_birth_acs_m,crib_domp,,"128, 001",TRUE,TRUE
b05006_foreign_born_place_of_birth_acs_m,crib_dommp,,"128, 001",TRUE,TRUE
b05006_foreign_born_place_of_birth_acs_m,crib_drp,,"129, 001",FALSE,TRUE
b05006_foreign_born_place_of_birth_acs_m,crib_drmp,,"129, 001",TRUE,TRUE
b05006_foreign_born_place_of_birth_acs_m,crib_grnp,,"001, 130",FALSE,TRUE
b05006_foreign_born_place_of_birth_acs_m,crib_grnmp,,"001, 130",TRUE,TRUE
b05006_foreign_born_place_of_birth_acs_m,crib_hatp,,"131, 001",FALSE,TRUE
b05006_foreign_born_place_of_birth_acs_m,crib_hatmp,,"131, 001",TRUE,TRUE
b05006_foreign_born_place_of_birth_acs_m,crib_jamp,,"132, 001",TRUE,TRUE
b05006_foreign_born_place_of_birth_acs_m,crib_jammp,,"132, 001",TRUE,TRUE
b05006_foreign_born_place_of_birth_acs_m,crib_stvp,,"133, 001",FALSE,TRUE
b05006_foreign_born_place_of_birth_acs_m,crib_stvmp,,"133, 001",TRUE,TRUE
b05006_foreign_born_place_of_birth_acs_m,crib_trnp,,"001, 134",FALSE,TRUE
b05006_foreign_born_place_of_birth_acs_m,crib_trnmp,,"001, 134",TRUE,TRUE
b05006_foreign_born_place_of_birth_acs_m,crib_wip,,"135, 001",FALSE,TRUE
b05006_foreign_born_place_of_birth_acs_m,crib_wimp,,"135, 001",TRUE,TRUE
b05006_foreign_born_place_of_birth_acs_m,crib_othp,,"001, 136",FALSE,TRUE
b05006_foreign_born_place_of_birth_acs_m,crib_othmp,,"001, 136",TRUE,TRUE
b05006_foreign_born_place_of_birth_acs_m,c_amerp,,"001, 137",FALSE,TRUE
b05006_foreign_born_place_of_birth_acs_m,c_amermp,,"001, 137",TRUE,TRUE
b05006_foreign_born_place_of_birth_acs_m,ca_mexp,,"138, 001",FALSE,TRUE
b05006_foreign_born_place_of_birth_acs_m,ca_mexmp,,"138, 001",TRUE,TRUE
b05006_foreign_born_place_of_birth_acs_m,ca_blzp,,"001, 139",FALSE,TRUE
b05006_foreign_born_place_of_birth_acs_m,ca_blzmp,,"001, 139",TRUE,TRUE
b05006_foreign_born_place_of_birth_acs_m,ca_crp,,"001, 140",FALSE,TRUE
b05006_foreign_born_place_of_birth_acs_m,ca_crmp,,"001, 140",TRUE,TRUE
b05006_foreign_born_place_of_birth_acs_m,ca_elslvp,,"001, 141",FALSE,TRUE
b05006_foreign_born_place_of_birth_acs_m,ca_elslvmp,,"001, 141",TRUE,TRUE
b05006_foreign_born_place_of_birth_acs_m,ca_guatp,,"001, 142",FALSE,TRUE
b05006_foreign_born_place_of_birth_acs_m,ca_guatmp,,"001, 142",TRUE,TRUE
b05006_foreign_born_place_of_birth_acs_m,ca_hondp,,"001, 143",FALSE,TRUE
b05006_foreign_born_place_of_birth_acs_m,ca_hondmp,,"001, 143",TRUE,TRUE
b05006_foreign_born_place_of_birth_acs_m,ca_nicp,,"001, 144",FALSE,TRUE
b05006_foreign_born_place_of_birth_acs_m,ca_nicmp,,"001, 144",TRUE,TRUE
b05006_foreign_born_place_of_birth_acs_m,ca_panp,,"001, 145",FALSE,TRUE
b05006_foreign_born_place_of_birth_acs_m,ca_panmp,,"001, 145",TRUE,TRUE
b05006_foreign_born_place_of_birth_acs_m,ca_othp,,"001, 146",FALSE,TRUE
b05006_foreign_born_place_of_birth_acs_m,ca_othmp,,"001, 146",TRUE,TRUE
b05006_foreign_born_place_of_birth_acs_m,s_amerp,,"001, 147",FALSE,TRUE
b05006_foreign_born_place_of_birth_acs_m,s_amermp,,"001, 147",TRUE,TRUE
b05006_foreign_born_place_of_birth_acs_m,sa_argnp,,"001, 148",FALSE,TRUE
b05006_foreign_born_place_of_birth_acs_m,sa_argnmp,,"001, 148",TRUE,TRUE
b05006_foreign_born_place_of_birth_acs_m,sa_bolp,,"001, 149",FALSE,TRUE
b05006_foreign_born_place_of_birth_acs_m,sa_bolmp,,"001, 149",TRUE,TRUE
b05006_foreign_born_place_of_birth_acs_m,sa_brzlp,,"001, 150",FALSE,TRUE
b05006_foreign_born_place_of_birth_acs_m,sa_brzlmp,,"001, 150",TRUE,TRUE
b05006_foreign_born_place_of_birth_acs_m,sa_chilep,,"001, 151",FALSE,TRUE
b05006_foreign_born_place_of_birth_acs_m,sa_chilemp,,"001, 151",TRUE,TRUE
b05006_foreign_born_place_of_birth_acs_m,sa_colp,,"001, 152",FALSE,TRUE
b05006_foreign_born_place_of_birth_acs_m,sa_colmp,,"001, 152",TRUE,TRUE
b05006_foreign_born_place_of_birth_acs_m,sa_ecuadp,,"153, 001",FALSE,TRUE
b05006_foreign_born_place_of_birth_acs_m,sa_ecuadmp,,"153, 001",TRUE,TRUE
b05006_foreign_born_place_of_birth_acs_m,sa_guyap,,"001, 154",FALSE,TRUE
b05006_foreign_born_place_of_birth_acs_m,sa_guyamp,,"001, 154",TRUE,TRUE
